Top1	Top2	Top3	Top4	Top5	Top6	Top7	Top8	Top9	Top10	Top11	Top12	Top13	Top14	Top15	TA
0.05274295	0.018142947	0.0014795718	0.8528609369	0.0347657841	0.000127799	0.0001383377	9.23059377726e-05	5.92330013172e-05	0.0362606955	0.0001516533	7.68116684815e-05	0.0028732168	7.75920417334e-05	0.0001501652	Solar Mounting/Rack
2.56606039867e-05	0.0013314538	0.2745861577	7.35805303424e-05	4.74930202185e-05	5.88502180858e-05	6.37031969832e-05	0.0019579244	0.0932443043	9.74127132533e-05	0.4782859582	3.53710427319e-05	4.61434276725e-05	0.0632445371	0.0869014497	Solar Invertor
0.0001399212	0.0002972203	0.0385295258	0.0004012171	0.0002589681	0.0420981789	0.0003473584	0.0002317751	0.0001487308	0.0144569292	0.5504483479	0.0001928699	0.0350660113	0.0315277913	0.2858551546	Solar Invertor
4.10427511766e-05	8.71829391305e-05	6.85457966715e-05	0.0001176881	7.59625226462e-05	9.41277476881e-05	0.0123563231	0.7077615105	4.36268637148e-05	0.024664673	0.1185712193	5.65740738782e-05	7.38039222061e-05	0.1021774265	0.0338102927	Solar Monitoring
5.91701754101e-05	0.0001256892	0.2400738113	0.0001696676	0.000109513	0.0001357013	0.0001468917	0.2636288316	6.28956174865e-05	0.038502841	0.123829124	8.1561244777e-05	0.2091643684	0.0059713467	0.1179385871	Solar Invertor
0.0261540214	0.325075959	8.76002748264e-05	0.0014554817	9.70787150115e-05	0.0379675694	0.0144860766	8.6884945602e-05	5.57543341358e-05	0.1985710462	0.2898701688	7.23006319925e-05	9.43200631179e-05	0.1057843918	0.0001413462	Solar Mounting/Rack
0.0359826559	0.0003398092	0.1236564175	0.0004587078	0.012236971	0.1038546353	0.0003971316	0.0002649864	0.0001700426	0.2075827951	0.0044156556	0.0002205063	0.0002876624	0.509700938	0.0004310852	Solar Monitoring
5.19099134745e-05	0.0130262013	8.66951233105e-05	0.5839490798	0.0013876691	0.0001190506	0.1112059029	8.59871854023e-05	0.1305061147	0.0001970603	0.000141272	0.1589375455	9.33454777267e-05	7.22805210507e-05	0.0001398857	Solar Mounting/Rack
8.43919333579e-05	0.0001792652	0.0001409436	0.0002419898	0.1219441809	0.3886552279	0.0002095054	0.0001397927	8.97053747539e-05	0.0024201613	0.2795021243	0.0001163274	0.0211496841	0.1429034251	0.0422232751	Solar Invertor
5.3357143943e-05	0.0001133412	8.91121534214e-05	0.0917575791	9.87541804315e-05	0.0173812036	0.0014600633	8.83844784487e-05	0.1460930036	0.0002025542	0.2045960125	7.35484565927e-05	0.5377750048	7.42956770265e-05	0.0001437857	Solar Invertor
2.0843179318e-05	4.42750444762e-05	3.48103450807e-05	5.97668000736e-05	3.85768603608e-05	4.78019008867e-05	5.17437998942e-05	3.45260896124e-05	0.9812291138	0.0182304163	5.67243656722e-05	2.87306170466e-05	3.74806352112e-05	2.90225076603e-05	5.61677437026e-05	Solar Invertor
0.039445326	0.0264887971	0.0002199029	0.1936696995	0.0002436967	0.0003019728	0.1608576367	0.0002181072	0.0001399601	0.0037759831	0.0003583376	0.5538488191	0.0198935996	0.0001833402	0.0003548213	Solar Mounting/Rack
3.93933774906e-05	8.3679342477e-05	0.0157484149	0.0001129586	7.29098377655e-05	9.03450619345e-05	9.77952072919e-05	0.0774982086	4.18736430131e-05	0.0648403679	0.4862685443	5.43005472239e-05	0.0235947736	5.48522172429e-05	0.3314015829	Solar Monitoring
0.1405759263	0.3233104493	0.1205592293	0.0684718598	0.0041634473	0.0804680051	0.0002002546	0.0663671001	8.57443753201e-05	0.1749217607	0.00021953	0.0001111909	0.0001450545	0.0041264708	0.016273977	Solar Mounting/Rack
5.7069670258e-05	0.0029611785	0.0043552393	0.0001636445	0.0838841865	0.1052090793	0.0186013601	9.45341648419e-05	6.0662861412e-05	0.3594704777	0.0001553142	7.86658703138e-05	0.0001026239	0.4218122221	0.0029937413	Solar Monitoring
0.2388525137	0.5567597562	0.0050509444	0.0018365873	0.000122498	0.0001517914	0.0001643086	0.000109635	7.03531359301e-05	0.1896335149	0.000180124	9.12319422202e-05	0.000119017	9.21588192016e-05	0.0067655655	Solar Mounting/Rack
6.74070357174e-05	0.0102062909	0.000112577	0.7415086841	0.0001247579	0.0035089601	0.0940896528	0.0001116577	7.16510827455e-05	0.0589573359	0.0001834471	0.0873064913	0.0017983969	9.38590596288e-05	0.0018588312	Solar Mounting/Rack
5.42941984979e-05	0.0217300177	9.06771350357e-05	0.8471811948	0.0001004885	0.0001245187	0.0163458015	8.99366806844e-05	5.771264183e-05	0.1136832131	0.0001477608	7.48401096155e-05	9.76329482627e-05	7.5600452684e-05	0.0001463108	Solar Mounting/Rack
9.17096408956e-05	0.0001948095	0.0001531649	0.1234838442	0.1416455527	0.0002103276	0.1896227147	0.0001519142	9.74838160207e-05	0.0140393558	0.0002495863	0.529519787	0.0001649142	0.0001276985	0.0002471371	Solar Mounting/Rack
0.7556224098	9.38949435258e-05	0.0132716956	0.0001267486	8.18106942146e-05	0.040794815	0.0001097341	7.32201463077e-05	4.69855908227e-05	0.0342623058	0.0001202965	6.09295754972e-05	7.94859083284e-05	0.1551365518	0.000119116	Solar Mounting/Rack
0.0002069148	0.3247848128	0.0003455699	0.42790536	0.0003829609	0.0004745399	0.000513672	0.000342748	0.0002199424	0.11919726	0.0005631151	0.1238453236	0.0003720784	0.0002881128	0.0005575894	Solar Mounting/Rack
0.0002135101	0.0004535378	0.133167566	0.133423211	0.2766420085	0.0270518619	0.2342773719	0.000353673	0.000226953	0.0008105265	0.0058935035	0.0799808949	0.1066327232	0.0002972962	0.0005753624	Solar Mounting/Rack
5.77254197644e-05	0.0001226202	9.64076425803e-05	0.0001655248	0.000106839	0.0259856368	0.047540928	9.56203938608e-05	0.1408179372	0.0907055082	0.0690990958	7.95697673469e-05	0.1738950873	0.2701031999	0.1811282994	Solar Monitoring
0.0001144257	0.0002430629	0.0001911032	0.0088693407	0.0002117808	0.08567473	0.0002840652	0.1340021542	0.0712985511	0.0175168437	0.0003114077	0.0001577265	0.3788669824	0.0001593289	0.302098497	Solar Invertor
0.0253768678	0.1574381731	0.067559216	0.2445426369	0.0788080692	0.0002587415	0.0227370098	0.0001868824	0.000119923	0.1070987112	0.0003070369	0.0001555127	0.0002028747	0.0001570927	0.2950512522	Solar Mounting/Rack
9.42915719274e-05	0.000200294	0.000157477	0.0002703765	0.0048667365	0.0119467997	0.0002340816	0.359111044	0.0047924486	0.0144346103	0.0119871637	0.0001299732	0.2558955634	0.0001312937	0.3357478463	Solar Monitoring
0.0001147524	0.1629904892	0.0001916489	0.5827910364	0.0002123855	0.0002631741	0.0002848763	0.0001900839	0.0001219774	0.0546845336	0.0003122968	0.1971673791	0.0002063502	0.0001597838	0.0003092323	Solar Mounting/Rack
0.0001409023	0.0002993043	0.0247762792	0.0004040303	0.0002607839	0.2106742088	0.0003497939	0.0002334003	0.0001497737	0.0180641479	0.0354419736	0.0001942222	0.2666980525	0.0001961954	0.4421169316	Solar Invertor
6.08729466454e-05	0.0001293062	0.0001016644	0.0016891568	0.0001126645	0.0001396065	0.9967622672	0.0001008342	6.47055977263e-05	0.0002310857	0.0001656647	8.39083755832e-05	0.000109463	8.47608483026e-05	0.0001640391	Solar Mounting/Rack
6.34684494347e-05	0.0001348196	0.0001059991	0.6887072879	0.2164660129	0.000145559	0.0254245456	0.0001051335	6.7464517224e-05	0.0681459564	0.0001727283	8.74860637826e-05	0.0001141303	8.83748842631e-05	0.0001710334	Solar Mounting/Rack
0.0246780925	0.0004180076	0.0443950057	0.0005642676	0.0003642101	0.26484944	0.0004885212	0.1031474631	0.151993288	0.0007470297	0.0005355435	0.0002712502	0.0003538605	0.0492366236	0.3579573967	Solar Monitoring
3.26159531802e-05	6.92827497979e-05	5.4472140167e-05	0.1591537776	0.4942832949	7.48016671284e-05	0.2524673919	5.40273297615e-05	3.46695020077e-05	0.0585541136	0.0349846356	4.49584224235e-05	5.86506801366e-05	4.54151805047e-05	8.78927571886e-05	Solar Invertor
0.0001515269	0.0455643535	0.0002530661	0.0871492501	0.0002804481	0.0003475128	0.0192272034	0.0002509996	0.0001610672	0.0458177063	0.0004123778	0.7994926886	0.0002724787	0.0002109894	0.0004083313	Solar Mounting/Rack
0.4367938633	0.2343012134	0.020410532	0.070041922	0.000167445	0.0002074868	0.0159819358	0.0001498624	9.6167171284e-05	0.0341091719	0.0002462153	0.0001247068	0.0249242193	0.0001259738	0.162319285	Solar Mounting/Rack
0.0792784363	0.0002815378	0.0002213533	0.0003800473	0.0035430497	0.0530678964	0.0003290304	0.0002195458	0.0001408832	0.0005031418	0.544488749	0.0001826933	0.3168219248	0.0001845494	0.0003571615	Solar Invertor
0.0001220718	0.0002593046	0.3160853166	0.0003500349	0.0002259322	0.0033172819	0.0003030467	0.0579113181	0.0001297576	0.0095753732	0.0003322163	0.0001682659	0.000219512	0.2067078425	0.4042927257	Solar Monitoring
0.0001174348	0.686907219	0.0001961288	0.245780365	0.0002173501	0.0031912739	0.0002915354	0.0001945272	0.0001248287	0.0471969727	0.000319597	0.0001618743	0.0002111737	0.0001635189	0.0149262005	Solar Mounting/Rack
0.3247232042	0.4235185022	0.0002136047	0.0003667436	0.000236717	0.0002933241	0.057599037	0.0002118605	0.0001359515	0.1118662712	0.0003480745	0.003358605	0.0352353664	0.0001780892	0.0417146488	Solar Mounting/Rack
6.71816836065e-05	0.0001427072	0.0836910542	0.0001926402	0.0001243408	0.000154075	0.0001667805	0.1037490629	0.0067577198	0.0002550349	0.0152270275	9.26044532263e-05	0.6503642887	0.0234956243	0.1155198577	Solar Invertor
5.37855791948e-05	0.0001142512	8.98276862454e-05	0.0001542275	9.95471346459e-05	0.32665945	0.0001335243	0.0763700678	0.1472660685	0.0002041807	0.402963448	7.41390195275e-05	0.04559765	7.48922398247e-05	0.0001449402	Solar Invertor
0.0001659141	0.21088966	0.0291743605	0.0004757505	0.1860752165	0.0003805085	0.0912318662	0.0002748316	0.0001763603	0.4382170174	0.0004515324	0.0415105079	0.0002983501	0.0002310224	0.0004471016	Solar Mounting/Rack
0.0122772808	0.8419193123	0.0534532039	0.0001281581	0.0011947738	0.0001025018	0.0001109544	7.40343933853e-05	4.75080956516e-05	0.0891339342	0.0001216342	6.16071448724e-05	8.03698340214e-05	6.2233046756e-05	0.001232494	Solar Mounting/Rack
0.0001043268	0.6803216432	0.000174237	0.0106823587	0.1066209573	0.0002392639	0.0002589944	0.0001728142	0.0001108954	0.2002727722	0.0002839237	0.000143806	0.0001876026	0.000145267	0.0002811376	Solar Mounting/Rack
7.83080017316e-05	0.0001663417	0.052738012	0.2223439566	0.0001449336	0.0001795921	0.0079880655	0.0001297148	8.32383897614e-05	0.0938212357	0.0002131139	0.6216526122	0.0001408151	0.0001090378	0.0002110227	Solar Mounting/Rack
0.0002254891	0.0229209567	0.000376591	0.9656514256	0.0004173385	0.0061276316	0.0005597832	0.0003735158	0.0002396862	0.000856001	0.0006136648	0.0003108183	0.0004054791	0.000313976	0.0006076431	Solar Mounting/Rack
9.86908232261e-05	0.0002096389	0.0001648243	0.0002829911	0.0001826584	0.0002263383	0.0002450028	0.0001634783	0.0320273127	0.0003746498	0.6804614365	0.0001360372	0.1082225417	0.005048559	0.17215584	Solar Invertor
8.01827539609e-05	0.0001703241	0.0001339138	0.7284277081	0.0540150891	0.0001838917	0.0899768655	0.0001328203	8.5231179174e-05	0.0601562625	0.000218216	0.0100858375	0.0061293736	0.0001116483	0.0500926356	Solar Mounting/Rack
4.96034823258e-05	0.0001053676	8.28431359065e-05	0.1655258531	0.0309469594	0.000113761	0.0001231421	8.21666526847e-05	5.27265912047e-05	0.8024222702	0.0001349951	6.83743412238e-05	8.9198005635e-05	6.90689948886e-05	0.0001336704	Solar Mounting/Rack
6.91466096924e-05	0.0001468811	0.0001154823	0.0776193014	0.0001279776	0.0001585813	0.0001716585	0.0001145392	0.0017939674	0.1275770717	0.0001881813	0.7897897873	0.0001243409	9.62812812222e-05	0.001906802	Solar Mounting/Rack
4.97878276477e-05	0.0001057592	0.1252012317	0.0001427642	9.21480377599e-05	0.261499481	0.0323322146	8.24720150772e-05	5.29225431817e-05	0.0001890044	0.251610451	6.86284461647e-05	0.0397309016	0.2230520437	0.0657901897	Solar Invertor
6.74070357174e-05	0.1577984967	0.000112577	0.048831627	0.0001247579	0.0001545918	0.3054148566	0.0001116577	7.16510827455e-05	0.0153505478	0.020309657	0.4512554535	0.0001212127	9.38590596288e-05	0.000181647	Solar Mounting/Rack
1.62633497333e-05	3.4546578609e-05	2.7161538446e-05	4.66343621194e-05	3.01004449507e-05	0.0008466096	4.0374239523e-05	0.0008362509	0.9974932697	6.17388828777e-05	0.000448916	2.24176967416e-05	2.92450911334e-05	2.26454508218e-05	4.38261191168e-05	Solar Invertor
0.7240225621	0.0001568668	0.0001233333	0.0002117542	0.0001366781	0.0001693625	0.0001833287	0.0001223262	7.84970951337e-05	0.0002803398	0.0002009749	0.0001017928	0.0001327942	0.1011616577	0.1729177316	Site Assessment
0.0001134567	0.0002410044	0.107462164	0.0003253314	0.0002099872	0.0002602023	0.076501721	0.0086568332	0.0001206001	0.0286603563	0.0003087704	0.0001563907	0.0002040201	0.7595356299	0.017243532	Site Assessment
0.0391719708	0.0063910098	0.004798096	0.0017446484	0.0016807297	0.0314314712	0.0533444568	0.1002234378	0.0954930306	0.0002386773	0.0048641988	8.66649035309e-05	0.000113059	0.2785443237	0.3818742253	Solar Monitoring
0.0001032547	0.0002193335	0.0001724464	0.041402092	0.812034885	0.0002368051	0.0002563328	0.0001710383	0.0001097558	0.0466362412	0.0336796425	0.0001423282	0.0464299407	0.0181276554	0.0002782485	Solar Invertor
7.26462012018e-05	0.1754859028	0.0001213269	0.298452763	0.4845557489	0.0001666073	0.0399462735	0.0001203362	7.72201138658e-05	0.0002757793	0.0001977054	0.0001001368	0.0001306339	0.0001011542	0.0001957654	Solar Mounting/Rack
9.74938089326e-05	0.0002070962	0.1117490004	0.0002795587	0.0535477442	0.000223593	0.0002420312	0.3276426621	0.0001036322	0.0003701057	0.0002653278	0.0001343872	0.1214646364	0.0001357526	0.3835369785	Solar Monitoring
6.82078151868e-05	0.0001448869	0.0035081318	0.0001955826	0.00012624	0.001853537	0.0001693279	0.1189105935	7.2502280479e-05	0.0172300174	0.7791585218	9.40188916392e-05	0.0527330225	0.0255516047	0.0001838049	Solar Invertor
5.91701754101e-05	0.0001256892	9.88205394718e-05	0.0001696676	0.000109513	0.069330944	0.0001468917	0.0015702528	6.28956174865e-05	0.0002246217	0.7348083949	8.1561244777e-05	0.000106401	8.2389871665e-05	0.1930227866	Solar Monitoring
0.0001001666	0.0002127738	0.000167289	0.0351792802	0.1995685746	0.2943199204	0.0002486666	0.0151196618	0.1321978332	0.1025641345	0.0376569489	0.0001380715	0.1821172778	0.0001394742	0.0002699268	Solar Invertor
0.0700947331	0.0005960229	0.0004686108	0.0008045702	0.3705342879	0.098383305	0.1054177848	0.0004647842	0.0352053263	0.0708793103	0.245113124	0.0003867665	0.0005045578	0.0003906959	0.0007561203	Solar Invertor
8.33419286278e-05	0.0001770348	0.00013919	0.0023126462	0.012596254	0.000191137	0.0002068988	0.0001380534	0.0830352793	0.0003163824	0.6368426594	0.00011488	0.0748018882	0.0146317179	0.174412637	Solar Invertor
9.7257882083e-05	0.043765087	0.0001624311	0.0002788822	0.0001800063	0.0002230519	0.0002414455	0.0509793453	0.3122725737	0.0003692101	0.1986978157	0.000134062	0.3776818214	0.0025553403	0.0123616695	Solar Invertor
0.0081441305	8.64764591288e-05	6.7990341269e-05	0.001129662	7.53469663956e-05	9.33649909836e-05	0.0001010642	0.9836200781	4.32733369003e-05	0.0001545438	0.0061883573	5.61156303776e-05	7.32058580023e-05	5.66857408546e-05	0.0001097049	Site Assessment
0.0001270899	0.0002699642	0.0002122538	0.5410973505	0.1836417095	0.1615626926	0.1109918344	0.0002105206	0.0001350917	0.0004824585	0.0003458732	0.0001751831	0.0002285358	0.0001769629	0.0003424792	Solar Invertor
0.0001343101	0.0002853012	0.0069079677	0.7489545409	0.0236413772	0.0003080277	0.0170425673	0.0002224805	0.0001427664	0.2010195318	0.0003655226	0.0001851354	0.0002415191	0.0001870163	0.0003619358	Solar Mounting/Rack
5.69080541599e-05	0.1955225872	0.0269981756	0.0525534928	0.1289571741	0.0001305134	0.1233293062	0.0029261752	6.04910697244e-05	0.4405778437	0.0284739618	7.84430957479e-05	0.0001023332	7.92400435935e-05	0.0001533546	Solar Mounting/Rack
7.33087444267e-05	0.0439323744	0.0001224335	0.1205960026	0.7552829304	0.0001681268	0.0384865617	0.0001214337	7.79243717957e-05	0.0002782945	0.0001995085	0.0001010501	0.0329643144	0.0001020767	0.0074936595	Solar Mounting/Rack
6.39735804943e-05	0.1067834672	0.0001068427	0.0065504605	0.0160359517	0.0001467175	0.137049733	0.0653679189	6.80014520849e-05	0.0002428563	0.000174103	0.652707669	0.0001150386	8.90782400143e-05	0.0144981882	Solar Mounting/Rack
0.0618994721	0.0001466288	0.0138553826	0.000197934	0.1048960105	0.2028247652	0.0001713636	0.022442003	7.33739454091e-05	0.0019795557	0.1032385986	0.0018126616	0.0344743741	0.4518018615	0.0001860147	Solar Monitoring
5.9520690185e-05	0.8220595221	9.94059367417e-05	0.0860663828	0.0282484116	0.0001365052	0.0016287224	9.85942044524e-05	6.32682011919e-05	0.053540531	0.0001619846	0.0015630049	0.0001070313	0.003044799	0.0031223161	Solar Mounting/Rack
9.82085075241e-05	0.0002086143	0.0001640187	0.0418222837	0.0001817657	0.0002252321	0.1932857683	0.0001626794	0.0001043919	0.1518741062	0.0002672728	0.5817048301	0.0001766006	0.0001367477	0.0295874799	Solar Mounting/Rack
4.99735482748e-05	0.0013495676	8.34611857343e-05	0.0001432967	9.24917722059e-05	0.0336867843	0.0013674747	0.0908519925	0.4576294259	0.0001897094	0.1754573585	6.88844468512e-05	0.2363384997	0.0013129982	0.0013780815	Solar Invertor
0.0001209695	0.0785142465	0.000202032	0.7498108567	0.105570235	0.027366492	0.0003003103	0.0002003823	0.0001285859	0.0004592241	0.0003292165	0.0362854927	0.0002175299	0.0001684406	0.000325986	Solar Mounting/Rack
4.76622557792e-05	0.0095884888	0.0036373178	0.5029606384	8.82139983359e-05	0.000109309	0.0001183229	0.0012648567	0.0024224743	0.1128419662	0.0013156176	0.3653246196	8.57072519959e-05	6.63659877581e-05	0.0001284392	Solar Mounting/Rack
0.1412804746	0.722676698	0.0003787157	0.0062923756	0.0004196932	0.0005200561	0.0569844269	0.0003756232	0.0002410386	0.0685666131	0.0006171272	0.0003125719	0.0004077669	0.0003157475	0.0006110715	Solar Mounting/Rack
6.78623060559e-05	0.000144153	0.2668982238	0.0001945919	0.0001256005	0.0001556359	0.0356272209	0.1233737834	0.1148909469	0.0559785127	0.256838501	9.35426355759e-05	0.1352029866	9.44929882002e-05	0.0103139455	Solar Invertor
7.69584776407e-05	0.0001634751	0.0499143115	0.0002206747	0.0480133807	0.0001764971	0.0997626169	0.0001274794	8.18038976305e-05	0.0041218251	0.168715167	0.6281728771	0.0001383883	0.0001071587	0.000207386	Solar Mounting/Rack
5.25204288423e-05	0.2444801592	8.7714749458e-05	0.6849053804	9.72055759164e-05	0.0001204507	0.0001303835	8.69984854529e-05	5.58271930038e-05	0.0694589263	0.0001429335	7.23951132967e-05	9.44433190609e-05	7.31306162626e-05	0.0001415309	Solar Mounting/Rack
7.11039211929e-05	0.0001510388	0.0001187512	0.000203887	0.0001316002	0.0426231021	0.0001765176	0.0001177815	7.55807296183e-05	0.0002699245	0.6282481461	9.80109367738e-05	0.0425878924	9.90066854011e-05	0.2850276564	Solar Invertor
9.63254836817e-05	0.0002046144	0.0648722276	0.0002762086	0.0409224663	0.0002209136	0.0122227148	0.0001595602	0.1271283809	0.0003656705	0.2950583151	0.0025294936	0.4555494073	0.0001341258	0.0002595758	Solar Invertor
5.37855791948e-05	0.0656891233	0.2958458835	0.0001542275	9.95471346459e-05	0.0001233522	0.0001335243	8.90941683512e-05	5.71719991005e-05	0.0055572314	0.4123312869	0.0027506644	9.67183385348e-05	0.0536054001	0.1634129891	Solar Invertor
9.19193888062e-05	0.0756691199	0.0367469043	0.1374887833	0.0001701257	0.0002108086	0.0002281926	0.0001522617	9.77067699711e-05	0.1627321081	0.0002501571	0.5353050183	0.0001652913	0.0001279906	0.0505636123	Solar Mounting/Rack
0.3130309383	0.2227920118	0.0016615702	0.0001794423	0.0857539305	0.0001435192	0.0001553543	0.0156742254	0.0467782145	0.0376069187	0.0001703078	0.0405697294	0.0001125309	8.71364420602e-05	0.2352841702	Solar Mounting/Rack
0.0001287181	0.0034761135	0.1699575857	0.0003690928	0.0002382333	0.0131059662	0.0003195463	0.3973468774	0.0001368223	0.00369133	0.1348633179	0.0001774273	0.173176767	0.0001792299	0.1028329724	Solar Monitoring
5.39299240057e-05	0.0001145578	0.0161923192	0.0014964956	9.98142901279e-05	0.0001236833	0.1276100319	0.5113357845	0.0067665964	0.0002047286	0.3342684659	7.43379870374e-05	9.69779023529e-05	0.0014169474	0.0001453292	Solar Invertor
5.99647170778e-05	0.0001273769	0.0030841646	0.0001719459	0.0030950007	0.6357331651	0.0046248898	9.93297214317e-05	0.1507566036	0.0002276379	0.000163193	0.0672230411	0.1164844966	8.34962092003e-05	0.0180656942	Solar Mounting/Rack
7.01116074968e-05	0.000148931	0.0855965061	0.0002010416	0.0001297636	0.0001607945	0.0001740541	0.1483967507	0.1832446949	0.1206351257	0.1502158984	9.6643113547e-05	0.0594383213	9.76249656833e-05	0.2513937384	Solar Invertor
0.0254421764	0.0001804016	0.600263408	0.0002435238	0.000157184	0.000194772	0.0023239377	0.0001406788	9.02740451457e-05	0.0130010241	0.2390118931	0.0001170648	0.0022658215	0.0001182541	0.116449586	Solar Monitoring
7.56546796819e-05	0.0001607055	0.0001263514	0.0002169361	0.0001400228	0.4331249139	0.035953366	0.0001253197	8.04180106168e-05	0.0002872001	0.201622417	0.0001042838	0.139433453	0.0057525355	0.1827964225	Solar Invertor
0.0061745649	0.0021317655	0.003135356	0.0001178084	7.60401750841e-05	0.4519272646	0.000101994	0.1493160735	0.0204886054	0.0103784326	0.0001118113	5.66319065384e-05	0.0338080204	0.1922395865	0.1299360448	Solar Monitoring
0.0002090675	0.0056460009	0.1616080692	0.0005994908	0.0003869451	0.0941136793	0.0005190161	0.0003463139	0.1094621335	0.0007936614	0.2762696807	0.0835185845	0.0003759495	0.1511462141	0.1150051934	Solar Monitoring
5.10527021237e-05	0.0001084461	0.0051663226	0.0052274502	0.9375498947	0.0001170846	0.0420454775	8.45672409944e-05	5.42670560323e-05	0.0001938061	0.0090307925	7.03719721224e-05	9.18040225845e-05	7.1086920851e-05	0.0001375757	Solar Mounting/Rack
0.0001470904	0.0003124491	0.0002456567	0.0370199791	0.000272237	0.3260613597	0.0003651561	0.0002436507	0.0001563514	0.0005583841	0.000400304	0.000202752	0.6077946984	0.0258235552	0.0003963759	Solar Invertor
